Order ID,Order Date,Customer ID,Customer Name,City,State,Country,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Order Priority
IN-2014-63206,6/20/2014,DV-13465,Dianna Vittorini,Hyderabad,Telangana,India,FUR-BO-10000210,Furniture,Bookcases,"Ikea Library with Doors, Pine","? 1,094.22",3,? 328.23,Low
IN-2013-76835,8/12/2013,RA-19285,Ralph Arnett,Mangalore,Karnataka,India,FUR-BO-10001934,Furniture,Bookcases,"Bush Library with Doors, Metal","? 1,091.34",3,? 87.30,High
IN-2011-33904,10/13/2011,RR-19315,Ralph Ritter,Kanpur,Uttar Pradesh,India,OFF-AP-10002793,Office Supplies,Appliances,"KitchenAid Stove, Black","? 1,139.16",2,? 284.76,Medium
IN-2014-70738,12/17/2014,RB-19465,Rick Bensley,Tirunelveli,Tamil Nadu,India,TEC-PH-10001917,Technology,Phones,"Apple Signal Booster, Cordless","? 1,813.50",13,? 145.08,Medium
IN-2014-75918,9/3/2014,BS-11665,Brian Stugart,Bhavnagar,Gujarat,India,TEC-MA-10003314,Technology,Machines,"Epson Phone, White",? 476.28,6,? 204.66,Critical
IN-2013-34268,3/4/2013,LC-16870,Lena Cacioppo,Jodhpur,Rajasthan,India,FUR-CH-10001271,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red","? 1,845.72",4,? 535.20,Medium
IN-2011-46728,5/18/2011,KB-16600,Ken Brennan,Ichalkaranji,Maharashtra,India,TEC-CO-10003777,Technology,Copiers,"Hewlett Copy Machine, Color",? 785.61,3,? 157.05,High
ID-2013-69345,9/19/2013,EM-13960,Eric Murdock,Nagpur,Maharashtra,India,TEC-CO-10002283,Technology,Copiers,"Brother Copy Machine, Color",? 781.47,3,? 281.25,High
IN-2013-66776,12/23/2013,NG-18430,Nathan Gelder,Firozabad,Uttar Pradesh,India,TEC-AC-10004108,Technology,Accessories,"Memorex Router, USB","? 1,232.10",5,? 431.10,Medium
IN-2012-48548,5/11/2012,RB-19360,Raymond Buch,Bhopal,Madhya Pradesh,India,TEC-CO-10000269,Technology,Copiers,"HP Ink, Laser",? 900.90,7,? 63.00,High
IN-2011-51271,10/6/2011,EH-13990,Erica Hackney,Pune,Maharashtra,India,TEC-PH-10001002,Technology,Phones,"Apple Signal Booster, Full Size",? 965.58,7,? 376.53,High
IN-2012-75904,5/10/2012,BW-11110,Bart Watters,Jhansi,Uttar Pradesh,India,TEC-CO-10000679,Technology,Copiers,"Hewlett Personal Copier, High-Speed",? 569.88,4,? 5.64,High
ID-2012-41520,11/13/2012,MC-18100,Mick Crebagga,Mumbai,Maharashtra,India,FUR-CH-10002061,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",? 951.72,4,-? 495.00,High
IN-2012-54134,11/26/2012,LB-16735,Larry Blacks,Ujjain,Madhya Pradesh,India,TEC-CO-10003759,Technology,Copiers,"Canon Fax Machine, Laser",? 955.17,3,? 429.75,Medium
IN-2014-77689,6/28/2014,SC-20050,Sample Company A,Asansol,West Bengal,India,TEC-CO-10000791,Technology,Copiers,"Sharp Personal Copier, Laser",? 240.00,2,? 88.80,Critical
IN-2014-22207,12/8/2014,RE-19450,Richard Eichhorn,Brahmapur,Odisha,India,TEC-MA-10001711,Technology,Machines,"Konica Phone, White",? 676.80,8,? 162.24,High
IN-2012-34324,10/3/2012,RL-19615,Rob Lucas,Gorakhpur,Haryana,India,TEC-CO-10004998,Technology,Copiers,"HP Fax and Copier, Color","? 1,220.31",7,? 512.40,Medium
IN-2013-47393,9/11/2013,MH-17455,Mark Hamilton,Bhilai,Chhattisgarh,India,TEC-PH-10001884,Technology,Phones,"Nokia Office Telephone, Full Size",? 664.20,10,? 26.40,High
IN-2013-15277,11/11/2013,MR-17545,Mathew Reese,Jodhpur,Rajasthan,India,TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",? 228.33,3,? 70.74,Critical
ID-2012-46210,8/31/2012,CR-12730,Craig Reiter,Mumbai,Maharashtra,India,TEC-CO-10002376,Technology,Copiers,"Hewlett Fax Machine, Laser",? 639.84,4,-? 25.68,High
IN-2014-70724,6/5/2014,CC-12370,Christopher Conant,Solapur,Maharashtra,India,TEC-CO-10000791,Technology,Copiers,"Sharp Personal Copier, Laser","? 1,320.00",11,? 488.40,Medium
IN-2012-40638,10/19/2012,FH-14275,Frank Hawley,Durgapur,Maharashtra,India,OFF-ST-10003203,Office Supplies,Storage,"Eldon Lockers, Wire Frame",? 984.90,5,? 423.45,Medium
IN-2012-31867,8/1/2012,KD-16495,Keith Dawkins,Nasik,Maharashtra,India,OFF-AP-10000675,Office Supplies,Appliances,"Hamilton Beach Stove, White","? 1,621.44",3,? 210.78,Medium
IN-2012-40848,1/7/2012,LR-16915,Lena Radford,Ajmer,Rajasthan,India,FUR-TA-10003893,Furniture,Tables,"Lesro Wood Table, with Bottom Storage","? 1,402.29",3,? 0.00,Medium
IN-2013-63829,8/1/2013,DW-13480,Dianna Wilson,Ulhasnagar,Maharashtra,India,TEC-PH-10003556,Technology,Phones,"Samsung Speaker Phone, VoIP",? 863.31,7,? 301.98,Medium
IN-2013-71333,9/13/2013,JE-15610,Jim Epp,Amravati,Maharashtra,India,OFF-ST-10002292,Office Supplies,Storage,"Fellowes Lockers, Single Width",? 414.72,2,? 8.28,Critical
IN-2013-53819,11/25/2013,TB-21595,Troy Blackwell,Patna,Bihar,India,TEC-PH-10003488,Technology,Phones,"Nokia Signal Booster, VoIP",? 682.95,5,? 116.10,High
IN-2013-61841,4/26/2013,CM-12385,Christopher Martinez,Bangalore,Karnataka,India,TEC-CO-10004998,Technology,Copiers,"HP Fax and Copier, Color",? 697.32,4,? 292.80,High
IN-2014-15809,11/13/2014,SV-20935,Susan Vittorini,Chennai,Tamil Nadu,India,TEC-CO-10000865,Technology,Copiers,"Brother Fax Machine, High-Speed",? 633.48,2,? 69.66,High
IN-2012-54729,12/20/2012,PV-18985,Paul Van Hugh,Pimpri,Maharashtra,India,FUR-BO-10001326,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",? 434.16,3,? 73.80,High
IN-2013-74350,8/16/2013,MS-17980,Michael Stewart,Nagpur,Maharashtra,India,TEC-CO-10001472,Technology,Copiers,"Sharp Copy Machine, Laser","? 1,195.20",5,? 585.60,Critical
IN-2014-32651,8/26/2014,JO-15280,Jas O'Carroll,Kalyan,Maharashtra,India,TEC-AC-10001500,Technology,Accessories,"Logitech Memory Card, Erganomic",? 607.14,6,? 36.36,High
IN-2014-46616,3/22/2014,VP-21730,Victor Preis,Faridabad,Haryana,India,TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",? 706.65,5,? 204.90,High
IN-2013-20933,10/15/2013,NL-18310,Nancy Lomonaco,Pune,Maharashtra,India,TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",? 636.30,1,? 235.41,High
IN-2011-41254,6/22/2011,SC-20230,Scot Coram,Avadi,Tamil Nadu,India,TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless","? 1,285.56",2,? 51.42,Medium
IN-2013-17482,3/29/2013,LC-17140,Logan Currie,Ratlam,Madhya Pradesh,India,FUR-CH-10004009,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",? 685.80,5,? 157.65,Medium
IN-2014-50179,10/13/2014,JR-15700,Jocasta Rupert,Coimbatore,Tamil Nadu,India,TEC-AC-10004414,Technology,Accessories,"Enermax Router, Bluetooth","? 1,291.65",5,? 413.25,Medium
IN-2014-47218,10/16/2014,VP-21760,Victoria Pisteka,Nellore,Andhra Pradesh,India,TEC-PH-10004085,Technology,Phones,"Apple Audio Dock, with Caller ID",? 667.56,4,? 153.48,High
IN-2011-12288,5/30/2011,JS-15880,John Stevenson,Vadodara,Gujarat,India,TEC-PH-10003488,Technology,Phones,"Nokia Signal Booster, VoIP",? 956.13,7,? 162.54,Medium
IN-2013-55933,7/18/2013,AB-10015,Aaron Bergman,Hyderabad,Telangana,India,OFF-ST-10004802,Office Supplies,Storage,"Rogers File Cart, Industrial",? 566.40,4,? 135.84,High
IN-2011-16418,11/3/2011,DL-13495,Dionis Lloyd,Faridabad,Haryana,India,TEC-CO-10003506,Technology,Copiers,"HP Fax Machine, Laser","? 1,199.76",4,? 395.88,Medium
IN-2011-17594,9/22/2011,DP-13165,David Philippe,Thane,Maharashtra,India,FUR-BO-10004537,Furniture,Bookcases,"Dania Floating Shelf Set, Mobile",? 687.48,4,? 254.28,High
IN-2011-51271,10/6/2011,EH-13990,Erica Hackney,Pune,Maharashtra,India,TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",? 667.92,4,? 153.60,High
IN-2011-32371,11/22/2011,JW-15955,Joni Wasserman,Kollam,Kerala,India,FUR-BO-10003945,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Metal",? 332.28,2,? 149.52,Critical
IN-2014-16852,6/18/2014,GW-14605,Giulietta Weimer,Chennai,Tamil Nadu,India,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",? 458.40,4,? 73.32,High
IN-2011-59685,8/4/2011,BM-11785,Bryan Mills,Tiruchchirappalli,Tamil Nadu,India,TEC-CO-10001204,Technology,Copiers,"Sharp Copy Machine, Color",? 963.36,4,? 154.08,Medium
IN-2011-73335,6/7/2011,EH-14125,Eugene Hildebrand,Bilaspur,Uttar Pradesh,India,TEC-CO-10000269,Technology,Copiers,"HP Ink, Laser",? 386.10,3,? 27.00,High
IN-2011-49129,3/21/2011,MV-18190,Mike Vittorini,Nellore,Andhra Pradesh,India,TEC-CO-10003992,Technology,Copiers,"HP Ink, Color",? 780.84,6,? 54.54,High
IN-2013-33596,8/10/2013,DL-13495,Dionis Lloyd,Tumkur,Karnataka,India,FUR-CH-10004082,Furniture,Chairs,"Office Star Chairmat, Black",? 887.46,14,? 319.20,Medium
IN-2013-33302,5/17/2013,SZ-20035,Sam Zeldin,Kalyan,Maharashtra,India,TEC-CO-10002788,Technology,Copiers,"Hewlett Personal Copier, Digital",? 575.64,4,? 270.48,High
IN-2013-35969,8/23/2013,SN-20560,Skye Norling,Raipur,Chhattisgarh,India,FUR-CH-10000783,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable","? 1,409.76",3,? 169.11,Medium
IN-2011-14941,12/22/2011,DA-13450,Dianna Arnett,Guwahati,Assam,India,OFF-AP-10003032,Office Supplies,Appliances,"Hoover Stove, Red","? 1,136.94",2,? 45.42,Medium
IN-2011-67840,8/2/2011,VG-21805,Vivek Grady,Surat,Gujarat,India,FUR-CH-10000660,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",? 911.04,2,? 282.42,Medium
IN-2014-63766,11/22/2014,MK-18160,Mike Kennedy,Mangalore,Karnataka,India,FUR-BO-10003029,Furniture,Bookcases,"Sauder Library with Doors, Traditional","? 1,162.89",3,? 81.36,Medium
IN-2011-23530,11/9/2011,AS-10285,Alejandro Savely,Kanpur,Uttar Pradesh,India,TEC-PH-10004261,Technology,Phones,"Nokia Signal Booster, Full Size",? 275.58,2,? 77.16,Critical
IN-2011-46413,10/28/2011,RM-19375,Raymond Messe,Naihati,West Bengal,India,FUR-FU-10000735,Furniture,Furnishings,"Tenex Frame, Erganomic",? 434.40,4,? 65.16,Critical
IN-2012-64424,8/2/2012,TH-21115,Thea Hudgings,Ulhasnagar,Maharashtra,India,FUR-BO-10001580,Furniture,Bookcases,"Dania Stackable Bookrack, Pine","? 1,106.46",9,? 187.92,Medium
IN-2014-44089,6/11/2014,DG-13300,Deirdre Greer,Agra,Uttar Pradesh,India,FUR-CH-10004196,Furniture,Chairs,"Novimex Swivel Stool, Red",? 493.38,3,? 123.30,High
IN-2013-78809,1/22/2013,AG-10900,Arthur Gainer,Pune,Maharashtra,India,OFF-ST-10000622,Office Supplies,Storage,"Rogers File Cart, Single Width",? 568.32,4,? 45.36,High
IN-2013-22760,6/14/2013,VT-21700,Valerie Takahito,Ajmer,Rajasthan,India,FUR-BO-10001212,Furniture,Bookcases,"Safco Classic Bookcase, Mobile","? 1,322.01",3,? 145.35,Medium
IN-2011-39175,10/18/2011,NC-18625,Noah Childs,Allahabad,Uttar Pradesh,India,FUR-CH-10002060,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",? 961.80,7,? 163.38,Medium
IN-2012-53042,4/14/2012,FG-14260,Frank Gastineau,Aurangabad,Maharashtra,India,FUR-BO-10003549,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",? 970.20,5,? 145.50,High
IN-2014-14003,5/26/2014,GH-14425,Gary Hwang,Dewas,Madhya Pradesh,India,FUR-CH-10002890,Furniture,Chairs,"Office Star Chairmat, Adjustable",? 341.55,5,? 30.60,Critical
IN-2014-32770,10/7/2014,AP-10720,Anne Pryor,Jabalpur,Madhya Pradesh,India,TEC-CO-10003951,Technology,Copiers,"HP Copy Machine, High-Speed",? 487.38,2,? 107.22,High
IN-2013-66216,2/2/2013,ME-17725,Max Engle,Ratlam,Madhya Pradesh,India,OFF-ST-10000103,Office Supplies,Storage,"Smead Lockers, Industrial",? 397.80,2,? 55.68,High
IN-2012-40799,9/14/2012,AR-10345,Alex Russell,Kota,Chhattisgarh,India,TEC-MA-10002780,Technology,Machines,"Okidata Inkjet, Wireless",? 628.44,2,? 276.48,Medium
IN-2012-35143,1/23/2012,RO-19780,Rose O'Brian,Kollam,Kerala,India,TEC-MA-10000555,Technology,Machines,"Panasonic Card Printer, Red",? 683.88,4,? 0.00,Medium
IN-2014-54197,3/31/2014,DB-13405,Denny Blanton,Jaipur,Rajasthan,India,FUR-BO-10001874,Furniture,Bookcases,"Sauder Corner Shelving, Pine",? 743.25,5,? 133.65,High
IN-2012-49801,6/6/2012,JS-16030,Joy Smith,Agra,Uttar Pradesh,India,FUR-CH-10003760,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",? 403.83,7,? 185.64,High
IN-2013-58873,8/6/2013,KH-16510,Keith Herrera,Patiala,Punjab,India,FUR-TA-10001237,Furniture,Tables,"Barricks Coffee Table, Fully Assembled","? 2,120.79",7,? 169.47,Medium
IN-2012-17335,10/9/2012,BF-11020,Barry Franz?sisch,Fatehpur,Rajasthan,India,TEC-MA-10000606,Technology,Machines,"Okidata Printer, White","? 1,334.55",5,? 360.30,Medium
IN-2012-47750,2/15/2012,NG-18430,Nathan Gelder,Chennai,Tamil Nadu,India,FUR-CH-10001397,Furniture,Chairs,"SAFCO Chairmat, Set of Two",? 248.28,4,? 86.88,Critical
IN-2014-17426,6/18/2014,DS-13030,Darrin Sayre,Imphal,Manipur,India,FUR-BO-10004699,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",? 863.82,6,? 0.00,High
IN-2013-64452,7/8/2013,KH-16330,Katharine Harms,Darbhanga,Bihar,India,FUR-BO-10000670,Furniture,Bookcases,"Dania Corner Shelving, Metal",? 972.24,8,? 408.24,Medium
IN-2011-51271,10/6/2011,EH-13990,Erica Hackney,Pune,Maharashtra,India,TEC-PH-10003348,Technology,Phones,"Cisco Speaker Phone, with Caller ID",? 415.44,3,? 170.28,High
IN-2013-42087,10/30/2013,TB-21190,Thomas Brumley,Lucknow,Uttar Pradesh,India,OFF-AP-10001305,Office Supplies,Appliances,"Breville Microwave, White",? 899.55,3,? 323.82,Medium
IN-2014-62247,8/23/2014,CP-12340,Christine Phan,Lucknow,Uttar Pradesh,India,TEC-MA-10002998,Technology,Machines,"Okidata Receipt Printer, Durable",? 861.21,7,? 60.27,Medium
IN-2012-45909,10/5/2012,TB-21190,Thomas Brumley,Allahabad,Uttar Pradesh,India,TEC-CO-10003410,Technology,Copiers,"Brother Ink, High-Speed",? 873.00,6,? 384.12,Medium
IN-2011-69835,11/29/2011,LC-16960,Lindsay Castell,Rajkot,Gujarat,India,TEC-CO-10004535,Technology,Copiers,"Hewlett Fax Machine, High-Speed","? 1,272.48",4,? 458.04,Medium
IN-2013-18973,10/24/2013,GT-14635,Grant Thornton,Bareilly,Uttar Pradesh,India,FUR-CH-10004810,Furniture,Chairs,"Hon Swivel Stool, Set of Two",? 331.80,2,? 69.66,High
IN-2012-79103,1/2/2012,AR-10540,Andy Reiter,Jodhpur,Rajasthan,India,TEC-PH-10004261,Technology,Phones,"Nokia Signal Booster, Full Size",? 413.37,3,? 115.74,High
IN-2013-14675,6/26/2013,CS-12130,Chad Sievert,Bilaspur,Uttar Pradesh,India,TEC-CO-10002035,Technology,Copiers,"Canon Wireless Fax, High-Speed",? 753.72,2,? 60.24,Medium
IN-2014-13051,11/12/2014,LF-17185,Luke Foster,Visakhapatnam,Andhra Pradesh,India,FUR-FU-10001351,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",? 621.00,12,? 99.36,High
IN-2014-53707,5/29/2014,DJ-13630,Doug Jacobs,Guntur,Andhra Pradesh,India,TEC-PH-10001321,Technology,Phones,"Cisco Speaker Phone, Full Size",? 838.62,6,? 176.04,Medium
IN-2011-15984,11/16/2011,SS-20410,Shahid Shariari,Amravati,Maharashtra,India,FUR-BO-10002510,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Traditional",? 337.68,2,? 64.14,Critical
IN-2014-45258,8/22/2014,EB-14170,Evan Bailliet,Allahabad,Uttar Pradesh,India,FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",? 553.92,4,? 199.32,High
IN-2013-77766,1/7/2013,DJ-13420,Denny Joy,Korba,Chhattisgarh,India,FUR-BO-10003783,Furniture,Bookcases,"Dania Library with Doors, Pine","? 1,091.25",3,? 196.38,Medium
IN-2014-77689,6/28/2014,SC-20050,Sample Company A,Asansol,West Bengal,India,FUR-FU-10001557,Furniture,Furnishings,"Advantus Clock, Duo Pack",? 205.80,4,? 30.84,Critical
IN-2012-65915,6/4/2012,CC-12145,Charles Crestani,Pimpri,Maharashtra,India,FUR-BO-10000087,Furniture,Bookcases,"Dania Classic Bookcase, Mobile",? 826.56,2,? 41.28,High
IN-2012-55618,12/12/2012,MG-17695,Maureen Gnade,Belgaum,Karnataka,India,FUR-BO-10003206,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine","? 1,175.58",6,? 117.54,Medium
IN-2011-69177,10/27/2011,SG-20080,Sandra Glassco,Gorakhpur,Haryana,India,FUR-BO-10003793,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal","? 1,285.47",9,? 565.38,Medium
IN-2014-51572,8/8/2014,AO-10810,Anthony O'Donnell,Agra,Uttar Pradesh,India,TEC-MA-10003553,Technology,Machines,"Epson Printer, Red","? 1,039.08",4,? 93.48,Medium
IN-2012-24209,12/24/2012,AR-10570,Anemone Ratner,Tiruppur,Tamil Nadu,India,TEC-PH-10000896,Technology,Phones,"Cisco Signal Booster, VoIP",? 911.52,6,? 309.78,Medium
IN-2013-22760,6/14/2013,VT-21700,Valerie Takahito,Ajmer,Rajasthan,India,TEC-MA-10002827,Technology,Machines,"StarTech Printer, Red",? 759.96,3,? 30.33,Medium
IN-2014-34576,8/21/2014,CC-12100,Chad Cunningham,Bhubaneswar,Odisha,India,TEC-PH-10003927,Technology,Phones,"Nokia Audio Dock, with Caller ID",? 833.70,5,? 316.80,High
IN-2011-14941,12/22/2011,DA-13450,Dianna Arnett,Guwahati,Assam,India,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB","? 1,031.40",9,? 164.97,Medium
IN-2011-27408,12/5/2011,LA-16780,Laura Armstrong,Varanasi,Uttar Pradesh,India,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",? 916.80,8,? 146.64,Medium
IN-2011-53203,12/21/2011,AH-10195,Alan Haines,Delhi,Delhi,India,FUR-CH-10000391,Furniture,Chairs,"Novimex Bag Chairs, Red",? 183.84,4,? 14.64,Critical
IN-2012-74854,8/16/2012,CG-12520,Claire Gute,Aurangabad,Maharashtra,India,OFF-ST-10002240,Office Supplies,Storage,"Fellowes Shelving, Blue",? 231.36,4,? 64.68,Critical
IN-2014-69688,7/3/2014,MC-17575,Matt Collins,Mau,Madhya Pradesh,India,TEC-AC-10001840,Technology,Accessories,"SanDisk Mouse, Erganomic",? 252.84,7,? 68.25,Critical
IN-2014-37320,11/11/2014,BF-11005,Barry Franz,Gorakhpur,Haryana,India,TEC-PH-10003813,Technology,Phones,"Samsung Signal Booster, VoIP",? 683.40,5,? 34.05,High
IN-2012-73930,2/7/2012,CD-12280,Christina DeMoss,Amritsar,Punjab,India,TEC-CO-10003113,Technology,Copiers,"Hewlett Fax Machine, Color","? 1,285.44",4,? 89.88,Medium
IN-2013-12757,6/7/2013,PS-18760,Pamela Stobb,Srinagar,Jammu and Kashmir,India,OFF-AP-10002186,Office Supplies,Appliances,"KitchenAid Toaster, Red",? 426.60,5,? 34.05,Critical
IN-2013-25042,8/12/2013,SC-20695,Steve Chapman,Amravati,Maharashtra,India,FUR-TA-10000665,Furniture,Tables,"Bevis Computer Table, Fully Assembled",? 989.04,2,? 88.98,Medium
IN-2013-33428,3/25/2013,JJ-15445,Jennifer Jackson,Ludhiana,Punjab,India,TEC-MA-10001627,Technology,Machines,"Konica Printer, White",? 798.75,3,? 311.49,Medium
IN-2013-63927,9/21/2013,EG-13900,Emily Grady,Bhavnagar,Gujarat,India,FUR-CH-10002250,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",? 934.86,2,? 439.38,Medium
IN-2012-52111,11/30/2012,JH-16180,Justin Hirsh,Nizamabad,Telangana,India,TEC-AC-10003734,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",? 280.26,6,? 128.88,Critical
IN-2014-63766,11/22/2014,MK-18160,Mike Kennedy,Mangalore,Karnataka,India,TEC-CO-10003496,Technology,Copiers,"Brother Wireless Fax, Digital","? 1,892.25",5,? 927.15,Medium
IN-2014-39371,9/12/2014,NH-18610,Nicole Hansen,Akola,Maharashtra,India,FUR-CH-10004196,Furniture,Chairs,"Novimex Swivel Stool, Red",? 822.30,5,? 205.50,Medium
IN-2014-49815,6/9/2014,RB-19330,Randy Bradley,Korba,Chhattisgarh,India,FUR-BO-10001874,Furniture,Bookcases,"Sauder Corner Shelving, Pine",? 445.95,3,? 80.19,Low
IN-2011-75218,5/31/2011,AH-10465,Amy Hunt,Belgaum,Karnataka,India,TEC-AC-10001463,Technology,Accessories,"Logitech Numeric Keypad, Programmable",? 382.56,8,? 68.64,Medium
IN-2012-33813,6/19/2012,CA-12055,Cathy Armstrong,Indore,Madhya Pradesh,India,FUR-CH-10000026,Furniture,Chairs,"SAFCO Rocking Chair, Black",? 529.92,4,? 21.12,High
IN-2014-13051,11/12/2014,LF-17185,Luke Foster,Visakhapatnam,Andhra Pradesh,India,TEC-PH-10003913,Technology,Phones,"Samsung Signal Booster, Cordless",? 697.20,5,? 132.45,High
IN-2011-16033,11/7/2011,LB-16795,Laurel Beltran,Gorakhpur,Haryana,India,FUR-BO-10003945,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Metal",? 830.70,5,? 373.80,Medium
IN-2012-75904,5/10/2012,BW-11110,Bart Watters,Jhansi,Uttar Pradesh,India,TEC-AC-10003217,Technology,Accessories,"Enermax Keyboard, USB",? 334.68,4,? 83.64,High
IN-2011-19421,8/30/2011,ST-20530,Shui Tom,Bhilwara,Rajasthan,India,TEC-PH-10000840,Technology,Phones,"Cisco Audio Dock, VoIP",? 728.64,4,? 225.84,High
IN-2014-74644,4/23/2014,PS-18970,Paul Stevenson,Parbhani,Maharashtra,India,TEC-PH-10003823,Technology,Phones,"Apple Headset, Full Size",? 298.20,4,? 116.28,High
IN-2013-51621,12/24/2013,SG-20080,Sandra Glassco,Tirunelveli,Tamil Nadu,India,FUR-TA-10002351,Furniture,Tables,"Hon Training Table, Adjustable Height",? 669.78,2,? 214.32,Medium
IN-2012-77773,12/6/2012,ME-17725,Max Engle,Gaya,Bihar,India,FUR-BO-10004541,Furniture,Bookcases,"Dania Library with Doors, Mobile",? 364.92,1,? 62.01,High
IN-2014-39371,9/12/2014,NH-18610,Nicole Hansen,Akola,Maharashtra,India,FUR-CH-10004600,Furniture,Chairs,"Harbour Creations Chairmat, Red",? 576.00,8,? 270.72,Medium
IN-2011-43109,9/27/2011,WB-21850,William Brown,Amravati,Maharashtra,India,FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile","? 1,100.52",3,? 473.22,Medium
IN-2014-68463,5/22/2014,DM-13345,Denise Monton,Bokaro,Jharkhand,India,OFF-BI-10003098,Office Supplies,Binders,"Ibico Binding Machine, Economy",? 205.68,4,? 80.16,Critical
IN-2012-11749,12/3/2012,SM-20905,Susan MacKendrick,Hyderabad,Telangana,India,FUR-CH-10001415,Furniture,Chairs,"Office Star Executive Leather Armchair, Red","? 1,409.04",3,? 436.77,High
IN-2012-46903,6/22/2012,JG-15310,Jason Gross,Bihar Sharif,Bihar,India,TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",? 565.32,4,? 163.92,Medium
IN-2013-22438,4/24/2013,TC-21475,Tony Chapman,Bangalore,Karnataka,India,TEC-PH-10003784,Technology,Phones,"Motorola Signal Booster, with Caller ID",? 286.26,2,? 19.98,Critical
IN-2013-61841,4/26/2013,CM-12385,Christopher Martinez,Bangalore,Karnataka,India,OFF-ST-10001357,Office Supplies,Storage,"Eldon Lockers, Single Width",? 395.88,2,? 71.22,High
IN-2012-38132,4/21/2012,NC-18340,Nat Carroll,Agra,Uttar Pradesh,India,TEC-PH-10004350,Technology,Phones,"Samsung Headset, Cordless",? 228.15,3,? 86.67,High
IN-2011-60063,8/30/2011,TS-21610,Troy Staebel,Coimbatore,Tamil Nadu,India,OFF-ST-10004837,Office Supplies,Storage,"Eldon File Cart, Single Width",? 383.76,3,? 22.95,High
ID-2012-43963,11/5/2012,CC-12685,Craig Carroll,Mumbai,Maharashtra,India,OFF-ST-10004583,Office Supplies,Storage,"Eldon Shelving, Single Width",? 339.15,14,-? 305.55,High
IN-2014-14780,10/17/2014,CR-12820,Cyra Reiten,Patna,Bihar,India,TEC-PH-10004358,Technology,Phones,"Samsung Office Telephone, Cordless",? 476.49,7,? 47.46,High
